ReviewID;ReviewTitle;ReviewContent;UserID;ProductID
R2DIHMHOPYEASB;Cheap product and same is the performance but does the job;The signal is too unstable once connect you need a bit of adjustment by unplugging or moving the wire to get a proper signal. But does the job. Go for this if you want to experiment with HDMI as I wasn't sure it would work for me or not. Otherwise go for a good quality breaded cable.;AGVUE2NFN2MQEOQ4PR525B2ZI5PQ;B01M4GGIVU
R24RHE9B30YXWQ;Good;Good product;AFO4M4BQ2WS7A3LPKJY45B5C7DYQ;B01M4GGIVU
R3DYXQZQA6PPHM;No Box!!!;The cable did not come in a box. There is no box. If this was to be shipped without any packaging or branding;AG6CREU25N6P2H7RCHNIU6GGJ5BA;B01M4GGIVU
R2458DMQ9C2Z4F;Good; same should have been mentioned. When we pay for hi quality products;AHFITGJEF76CXALJZLYP6OIC4EOA;B01M4GGIVU
R36C67830VNHAA;Value for money; we expect a certain quality! I still have no idea if this is a hi speed 4k cable or not.;AG54MN24SX3EMMON4AMBUNL74K3Q;B01M4GGIVU
R2GE3ZI47UVVO;A very good quality cable with rubust built;Good;AF3GETWWBGMLASY2KKNNBS2VO6DQ;B01M4GGIVU
R1XMBPKJ1QP1Q9; and it does the work.;Bought to connect my CP monitor (CCTV) to MI android TV.. .. OK quality at this price;AHEIPXMFMVWHNPLGUXUIV5XNP2SA;B01M4GGIVU
R1L6PX82T6UT6P;Value money;I give it a 5 on 5;AFWQRBBVJWYTYUFQHUJE63S6VXJQ;B01M4GGIVU
R3COVVOP2R7Z28;Worthy and most affordable - Great TV;This OnePlus TV is great if you want a affordable and middle range features TV. I got it in the offer and it was totally worth it.Pros:-1. Sound is awesome - 100% satisfied with the quality of sound. Dolby Audio 20W speakers are really great for sure affordable TV.2. Size and slim - It is slim and looks stylish. Very light weight and handy to install.3. Easy to install and mount to wall.4. Tye software installation and set up is very easy and anyone can do it at home.5. It gets integrated with mobile apps;AFUT7ANZTZYGLXU65EQ2D5OP6UMA;B08B42LWKN
R2T6WHEO2ONNDD;Good product; remote;AGT7YYJVUC6ZHRKQHVUQZMDNLXEA;B08B42LWKN
RUFFV2QR43OCM;It's really worth the money but; WiFi networks very quickly and easily.6. The overall sign up process and app installations are quick and automatic.7. It supports all the smart features like Netflix;AE7OMK3IQJR2U2JZE2HQ4BKSPA6A;B08B42LWKN
R2LK4WPIHJ7WDA;Better product in this budget; Prime and YouTube. It is easily installable and sign-in to start using quickly.8. It is also easy to scan the Setup box channels and start viewing them.Cons:-1. Picture quality is 776p. It's average and not very clear. But it is worth the price range. I'll not complaint as the cost of TV is very affordable and this quality is justified.2. Bluetooth and WiFi connection can disconnect sometimes and cause some issues. I encountered this disconnect issue and had to reset complete device and do the complete sign up again.Rest all is very good and loved this product. I feel it was worth ordering. If you are looking something is medium range and only need it for your old parents and don't have extensive smart use then 100% go for this.If you want to use a lot of smart features and OTT platforms and watch movies;AGCRCU432TIF4J2EL7GBEWOIULGQ;B08B42LWKN
R6IPR9FHZ5BOT;Product review; and sports then go for better version with full HD and 4K quality. This TV will not give good experience for sports due to less picture quality but it's very good for daily family shows and TV channels.One last thing I want to express and I'm ver disappointed about is this.I got my order delivered on Friday and I scheduled my installation for Saturday. But nobody turned up that day and I had to reschedule it for Tuesday morning;AERQBL3BISJQVHO3RLOOA4HKZX5A;B08B42LWKN
R3DU4LFGTAIEMN;nice tv; and even today nobody turned up. I got a call from Amazon to reschedule it for Tuesday evening and still;AHIWNZ2HBQAHVE4OWODM6WH4PMOQ;B08B42LWKN
RVHHM5FW31JN1;Best product; nobody turned up.This is very very bad and irresponsible service by OnePlus and Amazon. I'm very disappointed with the service and highly criticize this behavior. A company should always take care of its customer satisfaction and you have failed in doing this.What do you guys expect us to do? Wait for 5 to 6 days to get my TV installed even when it's been delivered and wait for you guys to come after so many days. Even when I'm having my smart TV delivered to my home;AH2347WTE3DZ3TIZUB5LCLZPAYEQ;B08B42LWKN
R1QA870NJWIODF;Budget friendly TV; I have to wait and not enjoy it because you guys have not done your job properly.At least keep some decency and respect the customers who are paying a big amount and ordering a big item from your company. You should take care that the money I spent has been worth it and not facing any issues. Highly disappointed with this behavior and service.;AHIH3QL5XONYJWEXF7VKLFHZBDJA;B08B42LWKN
R249YCZVKYR5XD;Ok cable;The product seems and works good but it's not a fast  charging cable as it has to be and when all the three ports are connected its more slower I'm charging  only good is single cable all three ports are there so its a ok product only if yiu are looking for fast charging then I would say think twice before you buyI have been using foe a while now this is for sure not a fast charging cable and in this tge lightning charger is not working properly every now and then I have to check its it charging my iPhone and I had to unplug and reply for charging its getting disconnected I don't understand how  so this cable is no ok;AFYR53OTBUX2RNAKUZHUJ4RFJJNQ;B094JNXNPV
R1GHL3EYAQ4ZMT;three pin with hybrid wire;i used this type c most commonly depending on my devices power wats and also etc;AHR735YWWYFTQI5VGEEYP3DZPB6Q;B094JNXNPV
R1M0NVGZXK8NGO;Sturdy;;AEO5NTPVZBDP7EHO2NOJ3Q6QPN3A;B094JNXNPV
R3O3MTC9L2VAJ5;Nice;Nice charger;AF7S5C6MJ7XPJ26E3U3Z5TIWHRMA;B094JNXNPV
RS2B5ERC0SV1O;Good.;Charging is bit slow when u connect multiple devices.Cannot transfer data.Only Charging purpose.;AGY65IJP7XREWO3GUDT46474CYKA;B094JNXNPV
RY1GC09VYZQT8;So good;So nice colour cheap and best;AE2E632GMYL5U2ESNXOX5UT5D34A;B094JNXNPV
R29MVX7H69YMY5;CarPlay Not supported;The cable looks decent with charging. But not fit for me as it does not support Apple car play;AFHE44JRHYO42EGIWNM2GC75ZIJA;B094JNXNPV
R2M6TTXAWRQT5G;;;AEMJJHRL3DAOOLBWHIDSFW56MJWQ;B094JNXNPV
R1Y30KU04V3QF4;Very good product.;Fast charging.;AHZWJCVEIEI76H2VGMUSN5D735IQ;B09W5XR9RT
RK3DSUGKIZT8Z;Using as a spare cable in car;Cable seems to be of good quality;AH2DFUHFTG4CKQFVGZSB4JHXSAWA;B09W5XR9RT
R3BIG7J6V2JZTU;Sturdy; not used much as I keep it as backup in my car.;AGYTSAUTXMOPROERNJPXNEB2XWNQ;B09W5XR9RT
R1QI1HTJPGLS5O; Durable;Its good;AF5JWNCDVWTXOFCICR6IYNOEQENQ;B09W5XR9RT
R3SETXTOZ47CM4; Fast Charging!; sturdy & durable!It supports fast charging!Only thing is its a little expensive!;AEEFM3W6RGC2KDYG5B6N7VQXR4QA;B09W5XR9RT
R10SL1Q7F6CHBK;Good brand;Nice product;AGRT55DXEGF2EOL63HOKKKBB2KFA;B09W5XR9RT
R1CBYX6RCGU739;Its like original apple cable;I am writing this review after 10 days usage of this product and I found it very durable and sturdy. It is also good for travelling where you have to keep it in the bags without any kind of box. I would recommend it to all.;AF6R7AMFHIWTMNFF6WPGFDOF7Z5A;B09W5XR9RT
R3PGNXSPA35NB3;One of the best wire ..;Best wire type c to lighting connector go buy worth of money;AEGXNM3XGAHJGUJ7MIFPE7QFMJHA;B09W5XR9RT
R1G4I5FLAHM16P;Just buy it dont even 2nd guess it;One amazing cable for 300 bucks;AFA332YHUPB6I7KMME7SOFX5RKQQ;B077Z65HSD
R1DXRMVWV2OVE8;Quality is good;Ok with charging. Looks very sturdy and durable.;AH3LHRL5P4YAVOQQCH72G2PJFXSA;B077Z65HSD
R2BJFG3I9TAZ2P;Nylon braided quiet sturdy;Fast charging upto 25watts 2m in length and really durable.Bought it like the 4th time passed down my older cables to family members all still in working state.;AGUUHLF34AIEIOE5KULXXVWKBCMA;B077Z65HSD
R35RERUQG5AERU;Amazing;I bought it in 2019 and it almost last three years post heavy usage... Gonna buy it again! Very good quality;AHWY6IG3PXBBJMLVFMHHKM25BVCQ;B077Z65HSD
RQVMA35UH4D2P;Feels like steel harnessed wire - strong;Good quality USB C Charging cable that enables Fast Charging for Samsung M21 as well as M33 5G 24 W seeking phones. 2 metre cable length helpful in keeping phone on desk while Charging Adaptor plugged into Electric Outlet. Best value. Similar 2 m cable costs 3x or 4x in retail market. This is best price;AEOKB3ECJUM6UQOBFKMEMQVVHL4A;B077Z65HSD
R2WKO9Y6VGUOOP;Sturdy and durable. Useful for charging Power Banks;Great product. Wanted this as my Portable battery has USB slot and iPad and Kindle Reader have USB-C ports. Fits my requirement perfectly. Charges very fast.;AEYA6LQE25O2P6C7XV62XM3YV2EQ;B077Z65HSD
R1NECHJ8DC9INS;good;good;AHMKSLALVS62JUHSHAI3FUXWDYYA;B077Z65HSD
RDDDU5N0JHZS7;Nice quality;Very good overall;AFZIZOK5KDBOB5QCHUQRR2ZWUYKA;B077Z65HSD
R223OIZPTZ994S;Good product;The cable build quality is good for normal charging its great cable but doesnt support quick charging;AGHYCMV7RJ5D76UEZDZJPPEUGU5Q;B09CMM3VGK
RATMJ847EPDQX;Good for charging;Works for charging but other applications are hit or miss.Example my external keyboard doesn't work with it!;AGKG3U55NSBTQ4QBDCGLUGSEEICA;B09CMM3VGK
RHWJXUIB7QJY4; bad for data transfer;Best quality and length of wire was qute good and durability also good .;AEK7TJPOW2SWCHCQOA7OEGXDZPCA;B09CMM3VGK
RKKX7CGMNCZLA;Wait  to get mexmum discount.;The cable is awesome and no charging issue till now.... Because it is a braided cable... Chance of it damage are very less... Overall... I like the product ;AH4QNGP7K2SO6FBWTS4Y274VHV6A;B09CMM3VGK
RL8AFQ3JO8B1N;The cable quality is best and charging pin is at right position to stand ;Using this cable from past 40 days to charge lg g7thinq and samsung s21fe.  So far super;AH6CX2UTCOW6LXS74QK3TCQOHRIQ;B09CMM3VGK
R152XS08W2OG38;So far super;Good;AG4T75DAKCNZ6EPYPMKBGV6J54JQ;B09CMM3VGK
R2RS0DMJ29X2W6;Good;Seems durable but there is a problem with the design that the pin is not long enough / base of the pin is too thick that i couldn't insert it into my phone's charging port without removing the case!;AF4GBAADHEMI3ZLPBAIZWYWN7GJA;B09CMM3VGK
RLLQ8T7VXWR65;Good but issues with design;Over all quality bht achhi hai bs jo braided material use hua hai wo nylon nhi hai cotton type ka hai lekin 99 me 1.5m cable k hisaab se bht achhi hai majboot hai or charging bhi thik hai. Maine chapti wali buy ki thi jo photo me dikh rhi hai lekin delever ye gol wali hui jo ki jada better look deti hai. Agar 150 me mile to mt lena utne layak nhi hai.;AGOMXFNBIQBEWLN4JDC65FDPTBDQ;B09CMM3VGK
R2S0AYWUV349HP;Great Cable;Not charging as fast as I'd have expected. Maybe something wrong with my unit. However;AHMKXORT3VNMB75C3EUBYMFYELFQ;B08QSC1XY8
R35OW9CYQNAYHY; Charging Speeds Could Be Better; the cable overall is actually pretty decent. The material is great;AEKJRELVNMICYPOYTKMVF52YX2WQ;B08QSC1XY8
R3B3DDF1D5NULK;Good; it doesn't bend out of shape very easily;AHQPBXZSJ3XZILPJVXE4BN7ZL26A;B08QSC1XY8
R3LZQDRMNS5CZO;A good cable.; and looks (and feels) premium. The length is definitely a plus!;AGELSEJKLWPVNPXQ7DGK63PEQF5A;B08QSC1XY8
RUGI31F4HDHOV;One of the best type c cable;Good;AGGBXJFPXZVOJMMB6MMQOPLCJWGA;B08QSC1XY8
R24GFJRFT12S6S;Works as intended.;A sturdy cable for mobile charging.;AEWA5TH6PMRZXMFY5MHCIU2MNFHA;B08QSC1XY8
R231AEG1IO02JM;A good buy. The extra length helps a lot.;It's been 1 month that i am using this charging cable;AHPDFQLNLMNV5X4QNH6J7IUMREAQ;B08QSC1XY8
RD31MI3UMAXP8;Good; works very well with S20 FE 5G. Thumbs up.;AGKQKPUOEC3LQR7GHBQYAHPTU4SA;B08QSC1XY8
R2Z9ENI1BK4EAB;Good;Buy it;AEQWVGESA7TDGK7KZ4DAJQGYH32A;B008FWZGSG
R2JTBG4GO7WPMG;Genuine product;Received in good condition and is working properly;AECGAMNNIMW5QOPOBXRYQAKMQGEA;B008FWZGSG
R3GKCN4UH999M8;Not first charge this cabil;This price cabil not good;AEA5X2W76STDCKVMFZ2WP7H7QFUA;B008FWZGSG
R3EGXE69JQH9AG;;  and also short;AEWMPOUFVOFZ3WMJGHLOYQ7VGUJQ;B008FWZGSG
RCX9JVSY2ISRL;Nice cable but known durability;I am using from 2 months and charging the phone in good way and it's really value for money.. i recommend this cable.;AGLVW6SUWTW35HT5AYQR4CKA5IOA;B008FWZGSG
R1UVGU3RQMOG49;Got a used type c to c cable and the xable was damaged;https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71CEI3G+BLL._SY88.jpg;AFSU7KWDY4KGQSFFCRXJ4IPJREAQ;B008FWZGSG
R2VQFSALVKRALF;The product is Genuine and Good;The cable is perfect for 3A charging devices . Support super fast charging and can be used in vehicle chargers and adapters. sturdy and durable for daily use;AHS7DI2FACP3P3FNVH7263NLW2TA;B008FWZGSG
R1M45F72399D3L;Abdul kadir;Best cable i have ever used by amazon .worth it . Guys just take it;AELNHGVCLQTWAEFDH244JJZZSVAQ;B008FWZGSG
R1Q323BB35OP30;The metal pin is losing it's strength;It's a good data cable and I recommend it to purchase;AF477BP57JM7Z4JD4PYB2K33R6AQ;B0B4HJNPV4
RJ0CSQUUWFF9W;Sahi h bs 44 rupe ki and dilivery charge 40;the only issue was the metal pin is not fixed firmly so it has become loose;AGTDD34Y77OB36JNYQWQDN7MHECQ;B0B4HJNPV4
R23OB4XMH3S9QD;Good Charging cable;otherwise no issue;AG7POKBSWQUO4VOYD4HDWYKMMJ4Q;B0B4HJNPV4
R1K5FQR6CYMQAV;Good sturdy micro usb cable with good charging speeds;must purchase;AFZS6H2ZFJEJHRWIJ3IYL7V6KRPA;B0B4HJNPV4
R3QMD6JDUGQUCI;Cheapest micro USB cable in the market;https://m.media-amazon.com/images/I/615SgnWv1ML._SY88.jpg;AHCYM2ECKI2MNOIDHDG4PT6IIN6A;B0B4HJNPV4
R1R5LTMWOXI38M;boat is better than this;Charging cable which is sturdy it's not a fast charging cable but the three outlets does the job.;AECZ4IP3TBM4EUG52BZAOQV3EKIA;B0B4HJNPV4
R241G3F07D3OBH;I bought this for 199rs best charging cable for all mobiles;Good sturdy micro usb cable with good charging speeds. Please don't raise prices;AH6RQDXZYKAUPNBOYC4NAZERTFOQ;B0B4HJNPV4
R1O7BQ61DXRVWW;Good;Nice product;AFTVETL4HGH4KRUF4NXGJUEDPBAQ;B0B4HJNPV4
R213ILI3XNVHQ0;Good;Good budget mfi certified lightly cable for this price . Update usage review after 3 to 5 months .;AF2IRSQZKMBGX44YDNUPYRHWXOZQ;B07XLCFSSN
R1LZN1V8UCR9IU;Worth to buy;Better than the original one in matter of robustness and durability. Better in prospect of charging . It is far better in durability from the original apple wire. Do not think more you can buy blindly worth to buy and it is mfi certified so you IOS device not damaged. But small negative point is packaging quality of the product.;AF6VSSXOI3Y4PZCNRJ3L27NCXPYA;B07XLCFSSN
R1EBFTZINSJ0LG;Great value for price;The charger is a great carry on accessory while travelling without risking the original charger.Price is also very affordable and charging speed is very good with good adaptor or power bank.;AHQKC4MLLVOPBTKJFDBGTXFRKLYQ;B07XLCFSSN
R3BKR3VZ1U81LW;Good product;Good product ;AGX5ELLH3KJJ4CY2DJJOXDSOEI6Q;B07XLCFSSN
R5OJ20F8H5T8U;Nice product.; can recommend all ;AGJ23TWSY6YFMAVSEAOAUEWO4QLQ;B07XLCFSSN
R1FKQR9LSBVLH2;Reliable and worth it!; only thing I see as issue is the material;AFOHB4M2RWSUQ3SSZWPMD2FPH6PQ;B07XLCFSSN
R3R8UN7IQY7EIT;Much more sturdy and durable than Apple cable;;AFVHKKOI25DAQSETPL7Z5W5SIVUA;B07XLCFSSN
R2WBDNEW6HCVSH;Good; the cable threads peels off when stick to a Velcro materials. Other wise good product;AE55WJERHR4C7SEAIWX4JJHFSZBA;B07XLCFSSN
RW294SCHB5QTK;Worth it!;It does the job really well. No complaints regarding the charging power. At a price of Rs. 199/-;AHUH7OYN3LAUATF5EGA575WCDI6A;B09RZS1NQT
R24AGC1O5RVWYI;Good one; it is worth every buck. Although this cable is a bit shorter than the original one;AFQRX6TAM6CHKARXIXR25X4Y2K2A;B09RZS1NQT
R3NT7AA2V3I2FB;Robust and effective.; but the original OnePlus cable is around Rs.900/-. So there is a huge price difference;AFIAYICSN46TZ373SYU2DLQH7MHQ;B09RZS1NQT
R2WGLZMFMUHY4G;Good; and it does the same job as the original one.;AE7O44O3ZCU6YCS56X4UBNSMN2DA;B09RZS1NQT
R34ZQBSQFAGSQB;Good;Useful for c type charging. But not suitable with all adapters or USB points. Serves the purpose.;AG7KTA6KY5FALZELPIEMQBXP6TYA;B09RZS1NQT
R26YQ2I8VG8AXE;It's a good product under 199 rupees It's neatly packed and has good quality built;Sturdily built. Does its job well. Charged my Samsung Galaxy M51 quicker than the original cable. Hope it stays the same going ahead.;AFW2YA3CWHADWVPZJRCSYJJ2O3YA;B09RZS1NQT
R1M1FEBTZ4UHXZ;Nice product;Liked the charging speed disliked the length. On iPads this is awesome but its is not 6 foot long so this the only point to think otherwise it is the best cable;AGOGMKLERURWSCD4RIH53WPEVTWA;B09RZS1NQT
R1QV3OMDYZ42VP;Worth the price;Good;AHXAYZML25KY3YMOTME234UUGWXQ;B09RZS1NQT
R2J3Q3BUHJ2S7E;Decent product. Value for money.;I am posting this after a few weeks of using the product.Usage: Continuous;AGDOVGWZKEQ3M6DA2GHV6WUZT5SA;B0B3MMYHYW
R2H2ELE1DG24VY;Value for money; OTT only;AGEUXHN7U2Q26CM6TFOTW7GZXFXQ;B0B3MMYHYW
R1U1S7X7BPSZBU;Improvements Needed; no Cable/Dish operator.Average daily usage: 6-8 hours.The TV is a great value-for-money product.Installation: The installation was simple and Amazon assisted installation was smooth;AHYXZVXUY3QTBP7IBFIUBSZVH2XQ;B0B3MMYHYW
R9XVQWX40D175;Everything thing good except the installation experience; timely and hassle-free.Picture: The picture quality is not great when compared with the smoothness of a Sony;AGO4OKG6KVBAAE52Q62JBKHRDFFQ;B0B3MMYHYW
REHUMWC9Q9EAG;Overall taking all aspects TV is good within the price point; LG and Samsung with these kind of specs. Movies and especially hi-res TV series experience was somewhat diluted as most of the times;AGOARJLTS744KQC3BTKT5KQVOJUA;B0B3MMYHYW
RLEFI0WUITF14;Tv installation services; the output;AF6XISKAQXTX3Q5RUF2M2VKOJ66A;B0B3MMYHYW
R1M41TK6XDE47C;One among the good TVs in the market.; while in hi-res ;AEP6PYK2DLTD5UCMURSUNUE4IE5A;B0B3MMYHYW
RUM8TBPKUE5UF;Picture; wouldn't look like a movie quality which we are used to of watching in the likes of Sony;AHJSNMHQQWE6LMFRATH5LLJBQQXQ;B0B3MMYHYW
R32JZC43P990BL;Product is as expected;Same type is available in half prize other make on Amazon;AHRUMHBZ7IAQPLH4W5Y3A6HLQFVA;B09C6HWG18
R3H7SAJ305WZL4;Cable has problem with samsung galaxy s8 ultra tablet;Cable is good and well built. it supports all sort of charging protocols. But Samsung galaxy s8 ultra seems to have some issues. It falls back to slower charging after a second or two of ultra fast charging when plugged in. It works fine with other devices just fine.;AGSJW5TCLJEKW4HAJAA4XRRNDAWQ;B09C6HWG18
R37X6NTSTYLVQA;Quality and service is good.;Quality of yhe cable is good. My cable is not working after 8 months. Duracell team is very responsive. They replaced the item immediately. Service is good. But only one problem is thickness of the pin must be improved.;AFPK3KEV3ZSEJ7K6U6C3LERQ2E7A;B09C6HWG18
R2D7LP2EBIX3W8;It's perfect;The product is upto my expectations;AE43YOKQNGCH4SSBHBYFXDSPX6YA;B09C6HWG18
R3C7TL9CMBKBQK; definitely what i needed; worth the price;AF6UDET5A7UZVF6X6PLTCNPAG2JA;B09C6HWG18
R3UI3Z6GBVW39Z;Worth buying this cable; braiding is really good;AG4NQECOQ6XL3YXY2ARSILF65W6Q;B09C6HWG18
R331DK9D3GC0XJ;Just awesome ; i may not have the need to buy another cable again;AGQKQGF2M565PCZ2RPUYM7HIWH3Q;B09C6HWG18
R2G3RRE7N560V7;fast charge;Worth buying this cable;AF5PAF6QWH67HHLGCH6LBYQJPPUQ;B09C6HWG18
R2AE3BN2Y58N55;Functionality as described;Using it and satisfactory.;AEYHTCWWZYU3JQBU6SLNFFT3OMVQ;B00NH11KIK
R6YVRITBSRECR;Working;Working good also not so expensive;AENQPV63OVBZHJ7L7V37M2ADFY7Q;B00NH11KIK
R232KD83Q3MVML;Great USB in budget;Using this for an audio transition from Yamaha mgxu20 sound mixer to the laptop for live purpose excellent quality.;AH7J7BCTWAMK2REWT4AMA2V5DPUQ;B00NH11KIK
R23FRK2ABESQGU;Good;Bought it before one and a half month.... Works well.. Satisfied...;AFZSC27UUKDN5VYQVMAPYZNQTULA;B00NH11KIK
R3NE24KAHO8M69;Good;Good quality;AHM56NVJXROPTI5WICZITI4YAZAA;B00NH11KIK
R2PZRPBF9ZAOMA;It just works; and cheap price;AEWZZXQWEU2QSVBCT7AJQ3FXMZWA;B00NH11KIK
R1DC9VBYLSSEB;Works with my Casio ct-x700 well;Great for the price works with my usb mic fantastically well. Just I find the usb b side is a bit loose when compared to my original OEM cables.. I have ordered several pairs but all are same. At least for my mic. But its not too loose to be called unusable;AFBLTBDVC23HRPXW2OQ2JDV3BNNQ;B00NH11KIK
R2BBEAL7JZWXYR;Still working after 3 months;Works with my Casio ct-x700 well;AGCX23QVQFBCYCAUWQNM4YHMKMQA;B00NH11KIK
R1VOXBV87EI37W;DETAILED REVIEW after 3 WEEKS of Usage !!!;NOTE:@ If you select brand-authorized TV installation;AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q;B09JPC82QC
R1BIBCTNJPJOX3;Priceworthy.; then DO NOT unbox the tv until MI representative arrives.This ensures;AHP24JLRZ2DTLBEX22A6DVUJDSBA;B09JPC82QC
R2RRCA47QEK9C1;It's a good product; that if TV is damaged in transportation;AGLKKKJCKHZ32S7MCK46JWDZ2A3A;B09JPC82QC
R2WHV3RU3J4985;Good; then you will get replacement easily.@ If you didn't choose installation;AHXCZCBKCKFAOJJ2GOCQS3OKPQOQ;B09JPC82QC
R22K5MQ8Z8N6L2;Vivid picture quality is stunning; then just SHOOT the video of unboxing by yourself;AHZ4UBDUCUMY6IGCR67LB4P5RBXA;B09JPC82QC
R3TQACIQUXT2WO;SUPER DEAL; to avoid any hassle in case replacement is needed.@ Amazon Prime and Netflix are not inbuilt;AHCGV72I3RKXOSSUNK3SQOB677NA;B09JPC82QC
R2YKPF09C6G76;Value for money; but can be Side-loaded !!!@ To use your Set top box with android interface;AFTCOTLY72MCSV5WHMHSZ67ZZG6A;B09JPC82QC
R1E6GYG29CA7RM;Very nice; you need to buy MI IR cable and set it up.* OR else directly connect the set up box via AV or HDMI port;AEF55HUCR2L3DMBXVV4SGD55JKIQ;B09JPC82QC
